Provider_ID,Name,Type,Address,City,Contact,Food_ID,Food_Name,Quantity,Expiry_Date,Provider_Type,Location,Food_Type,Meal_Type
888,Schmidt-Alexander,Supermarket,"96966 Smith Expressway
Lauraburgh, MD 50475",West Sharonview,(616)029-0456x6126,234,Rice,10,2025-03-16,Supermarket,West Sharonview,Vegetarian,Dinner
888,Schmidt-Alexander,Supermarket,"96966 Smith Expressway
Lauraburgh, MD 50475",West Sharonview,(616)029-0456x6126,416,Soup,49,2025-03-26,Supermarket,West Sharonview,Vegan,Dinner
888,Schmidt-Alexander,Supermarket,"96966 Smith Expressway
Lauraburgh, MD 50475",West Sharonview,(616)029-0456x6126,895,Pasta,38,2025-03-29,Supermarket,West Sharonview,Vegan,Snacks
890,"Simpson, Mcguire and Brown",Restaurant,"950 Dawn Mountains
New Robert, MI 58996",Pereztown,274.464.1201x34627,77,Rice,4,2025-03-19,Restaurant,Pereztown,Vegetarian,Lunch
890,"Simpson, Mcguire and Brown",Restaurant,"950 Dawn Mountains
New Robert, MI 58996",Pereztown,274.464.1201x34627,627,Vegetables,26,2025-03-17,Restaurant,Pereztown,Non-Vegetarian,Breakfast
890,"Simpson, Mcguire and Brown",Restaurant,"950 Dawn Mountains
New Robert, MI 58996",Pereztown,274.464.1201x34627,940,Fish,36,2025-03-27,Restaurant,Pereztown,Vegan,Lunch
892,Flores-Wade,Grocery Store,"43443 Campbell Highway
Ricetown, MA 95006",Russellfurt,525-492-4716,22,Chicken,46,2025-03-21,Grocery Store,Russellfurt,Vegan,Snacks
892,Flores-Wade,Grocery Store,"43443 Campbell Highway
Ricetown, MA 95006",Russellfurt,525-492-4716,433,Dairy,50,2025-03-18,Grocery Store,Russellfurt,Vegetarian,Lunch
894,Fowler-Morgan,Restaurant,"684 Mike Mission Suite 131
East Sharonmouth, ME 61479",Cannonside,+1-427-871-1303x0408,846,Salad,34,2025-03-19,Restaurant,Cannonside,Vegan,Snacks
896,"Marquez, Reid and Kramer",Grocery Store,"8981 William Extension Apt. 848
New Jenniferport, RI 49072",Weberfurt,001-319-584-3389x9156,204,Fish,11,2025-03-26,Grocery Store,Weberfurt,Non-Vegetarian,Lunch
897,Stephens-Braun,Catering Service,"657 Charles Streets
North Carolineberg, AR 77518",Villastad,001-744-282-3182,24,Bread,20,2025-03-30,Catering Service,Villastad,Non-Vegetarian,Lunch
897,Stephens-Braun,Catering Service,"657 Charles Streets
North Carolineberg, AR 77518",Villastad,001-744-282-3182,400,Rice,42,2025-03-29,Catering Service,Villastad,Vegan,Lunch
898,Wilson Group,Restaurant,"Unit 6637 Box 3119
DPO AP 06435",Medinatown,4943539272,25,Rice,48,2025-03-22,Restaurant,Medinatown,Vegan,Breakfast
898,Wilson Group,Restaurant,"Unit 6637 Box 3119
DPO AP 06435",Medinatown,4943539272,409,Chicken,46,2025-03-24,Restaurant,Medinatown,Vegetarian,Dinner
899,"Jackson, Lee and Hodge",Catering Service,"5326 Christian Trail
Port Hectorstad, NH 21079",North Steven,001-319-954-4598x21954,12,Pasta,15,2025-03-28,Catering Service,North Steven,Vegetarian,Lunch
901,Galvan Ltd,Supermarket,"053 Richard Glens
Port Tanya, AR 46804",West Melissastad,6379149942,529,Dairy,48,2025-03-17,Supermarket,West Melissastad,Non-Vegetarian,Dinner
902,Parsons Ltd,Supermarket,"13271 Michael Way Apt. 244
South Jennifer, AK 74009",Port Robertport,445-558-2787x92329,151,Chicken,19,2025-03-23,Supermarket,Port Robertport,Vegetarian,Dinner
903,"Galloway, Hall and Oconnell",Catering Service,"08907 Paige Canyon Suite 640
West Michaelborough, RI 85483",Lake Kari,(558)699-9188x092,174,Chicken,23,2025-03-22,Catering Service,Lake Kari,Vegan,Breakfast
904,Smith-Morales,Grocery Store,"92861 Megan Extension Apt. 163
Jacobsburgh, MD 32991",West Miaside,481.162.2452x4959,111,Soup,13,2025-03-17,Grocery Store,West Miaside,Vegetarian,Snacks
904,Smith-Morales,Grocery Store,"92861 Megan Extension Apt. 163
Jacobsburgh, MD 32991",West Miaside,481.162.2452x4959,648,Rice,42,2025-03-23,Grocery Store,West Miaside,Non-Vegetarian,Breakfast
905,Ayers LLC,Restaurant,"901 Pacheco Dale
Robertport, OK 20674",North Kennethshire,(922)213-3651x61067,76,Pasta,40,2025-03-16,Restaurant,North Kennethshire,Vegan,Lunch
905,Ayers LLC,Restaurant,"901 Pacheco Dale
Robertport, OK 20674",North Kennethshire,(922)213-3651x61067,442,Fish,20,2025-03-18,Restaurant,North Kennethshire,Non-Vegetarian,Lunch
906,Wright LLC,Supermarket,"PSC 1473, Box 2158
APO AE 95836",West Kevin,001-515-383-6029x214,114,Vegetables,28,2025-03-27,Supermarket,West Kevin,Vegan,Breakfast
906,Wright LLC,Supermarket,"PSC 1473, Box 2158
APO AE 95836",West Kevin,001-515-383-6029x214,292,Chicken,16,2025-03-17,Supermarket,West Kevin,Non-Vegetarian,Breakfast
906,Wright LLC,Supermarket,"PSC 1473, Box 2158
APO AE 95836",West Kevin,001-515-383-6029x214,562,Dairy,3,2025-03-30,Supermarket,West Kevin,Vegan,Dinner
906,Wright LLC,Supermarket,"PSC 1473, Box 2158
APO AE 95836",West Kevin,001-515-383-6029x214,661,Bread,12,2025-03-25,Supermarket,West Kevin,Vegan,Dinner
907,Sanchez PLC,Supermarket,"48910 Gordon Pike Apt. 720
Quinnshire, AK 79288",South Marthahaven,539-966-9767x99956,827,Salad,3,2025-03-23,Supermarket,South Marthahaven,Vegan,Snacks
908,Martinez-Young,Supermarket,"1821 Davis Estates
Dawnstad, ND 73249",East Phillipton,(448)182-4708,341,Vegetables,48,2025-03-30,Supermarket,East Phillipton,Non-Vegetarian,Dinner
909,"Gibbs, Green and Krause",Restaurant,"9340 Dalton Junctions Suite 998
Tiffanymouth, SD 76155",Sheilaburgh,001-228-747-8247x18530,124,Salad,50,2025-03-19,Restaurant,Sheilaburgh,Vegetarian,Snacks
910,Lee PLC,Restaurant,"886 Mark Plain Suite 687
Lake Nicholashaven, MN 43931",Leeburgh,346.517.7901x471,187,Dairy,38,2025-03-21,Restaurant,Leeburgh,Non-Vegetarian,Snacks
910,Lee PLC,Restaurant,"886 Mark Plain Suite 687
Lake Nicholashaven, MN 43931",Leeburgh,346.517.7901x471,424,Pasta,41,2025-03-27,Restaurant,Leeburgh,Non-Vegetarian,Lunch
911,Alexander PLC,Restaurant,"28329 Gary Courts
East Jonathan, KS 04105",Garciatown,599-601-7460,512,Chicken,20,2025-03-27,Restaurant,Garciatown,Vegetarian,Lunch
911,Alexander PLC,Restaurant,"28329 Gary Courts
East Jonathan, KS 04105",Garciatown,599-601-7460,795,Dairy,3,2025-03-19,Restaurant,Garciatown,Non-Vegetarian,Dinner
912,Morrison LLC,Catering Service,"Unit 7525 Box 7976
DPO AA 30814",Blaketown,776.420.3183,407,Chicken,32,2025-03-20,Catering Service,Blaketown,Vegetarian,Lunch
912,Morrison LLC,Catering Service,"Unit 7525 Box 7976
DPO AA 30814",Blaketown,776.420.3183,482,Salad,32,2025-03-27,Catering Service,Blaketown,Non-Vegetarian,Dinner
913,Crosby Group,Grocery Store,"81218 Peter Rest Apt. 173
East Caitlinport, NV 39150",Erikatown,+1-307-053-5303x7456,78,Chicken,1,2025-03-23,Grocery Store,Erikatown,Non-Vegetarian,Dinner
913,Crosby Group,Grocery Store,"81218 Peter Rest Apt. 173
East Caitlinport, NV 39150",Erikatown,+1-307-053-5303x7456,602,Chicken,15,2025-03-25,Grocery Store,Erikatown,Non-Vegetarian,Breakfast
916,Davis and Sons,Catering Service,"551 Huynh Trail Apt. 373
Lake Kevinton, KS 39284",Patrickfort,965.266.3582,937,Bread,18,2025-03-27,Catering Service,Patrickfort,Non-Vegetarian,Lunch
919,Cruz-Davis,Supermarket,"032 Suarez Pine Apt. 241
Port Anthonyborough, IN 97036",Port Tanyaburgh,(126)595-1397,441,Fruits,2,2025-03-18,Supermarket,Port Tanyaburgh,Vegetarian,Lunch
920,"Hudson, Spence and Perez",Restaurant,"52439 April Lodge
Timothyburgh, MS 86772",New Calebberg,2329447078,916,Rice,47,2025-03-16,Restaurant,New Calebberg,Non-Vegetarian,Snacks
920,"Hudson, Spence and Perez",Restaurant,"52439 April Lodge
Timothyburgh, MS 86772",New Calebberg,2329447078,960,Fish,46,2025-03-27,Restaurant,New Calebberg,Vegetarian,Snacks
922,Villegas Inc,Restaurant,"648 Maria Gardens
New Charles, NM 12489",Lake Michael,3387210560,633,Salad,19,2025-03-28,Restaurant,Lake Michael,Vegan,Snacks
923,Rodriguez Inc,Supermarket,"937 Murray Turnpike
Lorrainestad, RI 37088",Jonestown,1383312143,227,Vegetables,25,2025-03-29,Supermarket,Jonestown,Non-Vegetarian,Breakfast
926,Perkins Ltd,Grocery Store,"6749 Stewart Trace
New Thomas, KY 96239",North Chase,+1-701-674-2402,423,Fish,6,2025-03-30,Grocery Store,North Chase,Vegan,Breakfast
926,Perkins Ltd,Grocery Store,"6749 Stewart Trace
New Thomas, KY 96239",North Chase,+1-701-674-2402,542,Bread,7,2025-03-26,Grocery Store,North Chase,Vegetarian,Lunch
928,Larson and Sons,Catering Service,"5591 Kathleen Route Apt. 687
South Paul, NC 69885",Zimmermanton,152.836.4864,478,Soup,43,2025-03-17,Catering Service,Zimmermanton,Vegetarian,Lunch
928,Larson and Sons,Catering Service,"5591 Kathleen Route Apt. 687
South Paul, NC 69885",Zimmermanton,152.836.4864,714,Pasta,5,2025-03-25,Catering Service,Zimmermanton,Vegetarian,Lunch
929,Allen LLC,Catering Service,"11055 Hayes Island Suite 805
Cynthiatown, ME 65521",Lake Richardhaven,474-088-6934,618,Soup,9,2025-03-18,Catering Service,Lake Richardhaven,Non-Vegetarian,Dinner
930,Cannon-Garcia,Restaurant,"18680 Krystal Inlet Apt. 200
East Janettown, MO 64497",Kellytown,9421508200,4,Fruits,15,2025-03-16,Restaurant,Kellytown,Vegan,Lunch
930,Cannon-Garcia,Restaurant,"18680 Krystal Inlet Apt. 200
East Janettown, MO 64497",Kellytown,9421508200,737,Fish,3,2025-03-16,Restaurant,Kellytown,Non-Vegetarian,Snacks
931,Phillips-Bradley,Supermarket,"6479 Beverly Club
East Karen, IN 38784",South Allisonburgh,001-645-494-2603,206,Rice,28,2025-03-29,Supermarket,South Allisonburgh,Non-Vegetarian,Breakfast
932,"Jones, Allison and Ellison",Supermarket,"95536 Hunt Harbor Apt. 227
North Alexisbury, AR 45373",New Ginaborough,(692)324-3942x4267,606,Pasta,36,2025-03-22,Supermarket,New Ginaborough,Vegetarian,Dinner
933,Jimenez-Ramirez,Catering Service,"29016 Patricia Turnpike
North Jeffreymouth, VT 07661",Anthonyborough,(406)401-4554x74878,483,Vegetables,36,2025-03-29,Catering Service,Anthonyborough,Vegetarian,Snacks
934,Nelson and Sons,Grocery Store,"8015 Meyer View
South Bobby, MN 09536",Steveport,+1-114-068-7855x4731,860,Fish,37,2025-03-17,Grocery Store,Steveport,Vegetarian,Lunch
935,Frazier-Sanders,Grocery Store,"5099 Campbell Falls
Port Paulmouth, AK 72465",Ramseyfort,001-581-378-3772x04562,985,Bread,31,2025-03-16,Grocery Store,Ramseyfort,Vegetarian,Dinner
937,Taylor Group,Restaurant,"14689 Scott Gateway
North Curtis, RI 22825",Roachhaven,(903)301-8467x005,861,Dairy,45,2025-03-26,Restaurant,Roachhaven,Non-Vegetarian,Dinner
938,Barker LLC,Restaurant,"5999 Brenda Trail Apt. 807
Amberstad, VT 22034",Hollyhaven,+1-530-780-2072x25507,143,Fish,18,2025-03-24,Restaurant,Hollyhaven,Non-Vegetarian,Lunch
938,Barker LLC,Restaurant,"5999 Brenda Trail Apt. 807
Amberstad, VT 22034",Hollyhaven,+1-530-780-2072x25507,556,Fish,48,2025-03-21,Restaurant,Hollyhaven,Vegan,Lunch
938,Barker LLC,Restaurant,"5999 Brenda Trail Apt. 807
Amberstad, VT 22034",Hollyhaven,+1-530-780-2072x25507,583,Vegetables,44,2025-03-23,Restaurant,Hollyhaven,Non-Vegetarian,Dinner
939,Reyes and Sons,Catering Service,"2706 Samantha Ferry Suite 785
Kevinborough, SC 54085",New Monicaside,9608634637,357,Chicken,1,2025-03-23,Catering Service,New Monicaside,Vegan,Dinner
945,Young-Wu,Grocery Store,"6293 Higgins Viaduct Apt. 488
Elizabethmouth, MA 47397",Tamaraside,516-871-5874x60724,303,Fish,2,2025-03-18,Grocery Store,Tamaraside,Vegan,Dinner
946,"Brock, Newton and Mccormick",Catering Service,"3043 Aguilar Mission
Coltonbury, KS 26858",Roystad,(699)849-3966x8395,318,Pasta,48,2025-03-25,Catering Service,Roystad,Vegan,Lunch
948,House-Bates,Supermarket,"48407 Hall Cliffs
Lake Traceymouth, MD 10524",West Lisamouth,+1-910-582-8983x79304,189,Salad,7,2025-03-20,Supermarket,West Lisamouth,Vegetarian,Breakfast
949,"Jackson, Howe and Gentry",Supermarket,"Unit 6067 Box 3679
DPO AA 63953",Lake Deborah,071-338-9174,537,Salad,9,2025-03-17,Supermarket,Lake Deborah,Vegetarian,Breakfast
951,"Hodge, Lee and Washington",Grocery Store,"2730 Shannon Mall Apt. 069
Owensburgh, MO 32097",Spenceland,2321569552,934,Salad,50,2025-03-29,Grocery Store,Spenceland,Vegan,Breakfast
952,"Harris, Mcdonald and Taylor",Grocery Store,"0039 Alexander Terrace Apt. 565
Aprilborough, MI 33494",Samueltown,+1-648-160-9304,767,Salad,17,2025-03-27,Grocery Store,Samueltown,Vegan,Dinner
954,Herrera LLC,Catering Service,"03238 Singh Mill Apt. 542
Donaldburgh, IL 63546",Randallchester,8412901538,880,Soup,35,2025-03-25,Catering Service,Randallchester,Vegetarian,Lunch
958,Patel Ltd,Restaurant,"892 Brandy Village
Deborahshire, AK 22864",Lake Vanessaland,(694)214-7175,387,Rice,31,2025-03-24,Restaurant,Lake Vanessaland,Vegan,Dinner
959,Stanley PLC,Grocery Store,"3255 Steven Falls Apt. 575
South Ashleyton, NM 59651",North Victoriastad,001-428-241-5858x19231,786,Rice,4,2025-03-30,Grocery Store,North Victoriastad,Vegetarian,Dinner
960,"Jackson, Shelton and Mayer",Supermarket,"6472 Michelle Drives
Lake Robert, VA 54017",Port Lance,+1-140-191-0616x7900,248,Vegetables,32,2025-03-21,Supermarket,Port Lance,Non-Vegetarian,Lunch
961,"Davis, Sanchez and Mendez",Restaurant,"78391 Susan Landing Apt. 690
Cheyennefort, WI 89189",New Amanda,001-696-690-2244,667,Soup,30,2025-03-21,Restaurant,New Amanda,Vegetarian,Lunch
961,"Davis, Sanchez and Mendez",Restaurant,"78391 Susan Landing Apt. 690
Cheyennefort, WI 89189",New Amanda,001-696-690-2244,745,Fruits,34,2025-03-18,Restaurant,New Amanda,Vegan,Breakfast
962,Galloway-Henderson,Catering Service,"Unit 2168 Box 9786
DPO AA 06880",Alexanderchester,001-867-928-0212x3211,913,Fruits,39,2025-03-22,Catering Service,Alexanderchester,Vegetarian,Dinner
963,Johnson PLC,Supermarket,"38009 Oconnor Prairie
Janicemouth, MS 31632",East Bernard,(764)089-8990x152,115,Pasta,8,2025-03-26,Supermarket,East Bernard,Vegan,Lunch
964,Graham and Sons,Catering Service,"379 Thomas Roads
Harrisport, DC 76335",Connieside,+1-328-744-4361x89629,740,Salad,6,2025-03-24,Catering Service,Connieside,Vegetarian,Lunch
965,Oconnor Ltd,Restaurant,"49967 Victoria Union Suite 176
Watkinsport, NC 14235",Port Bryce,+1-484-031-6824x10667,40,Fruits,12,2025-03-27,Restaurant,Port Bryce,Vegetarian,Breakfast
965,Oconnor Ltd,Restaurant,"49967 Victoria Union Suite 176
Watkinsport, NC 14235",Port Bryce,+1-484-031-6824x10667,816,Fruits,2,2025-03-17,Restaurant,Port Bryce,Vegetarian,Lunch
967,Miller Inc,Grocery Store,"97290 Stephanie Mountains Apt. 247
Lindseyburgh, WY 63235",Coleburgh,+1-926-386-9945x8729,55,Vegetables,19,2025-03-17,Grocery Store,Coleburgh,Vegetarian,Breakfast
967,Miller Inc,Grocery Store,"97290 Stephanie Mountains Apt. 247
Lindseyburgh, WY 63235",Coleburgh,+1-926-386-9945x8729,84,Rice,25,2025-03-23,Grocery Store,Coleburgh,Vegan,Snacks
967,Miller Inc,Grocery Store,"97290 Stephanie Mountains Apt. 247
Lindseyburgh, WY 63235",Coleburgh,+1-926-386-9945x8729,140,Chicken,18,2025-03-16,Grocery Store,Coleburgh,Vegan,Dinner
968,"Robinson, Schaefer and Foster",Restaurant,"83418 Joshua Place Suite 333
Nathanielborough, IN 28904",Christopherton,+1-235-607-0553x247,507,Chicken,43,2025-03-26,Restaurant,Christopherton,Vegetarian,Lunch
970,"Lewis, Preston and Price",Catering Service,"6974 Paul Estate
Lake Jacob, NV 24380",Jeffreybury,6685913720,156,Fish,24,2025-03-19,Catering Service,Jeffreybury,Vegetarian,Snacks
970,"Lewis, Preston and Price",Catering Service,"6974 Paul Estate
Lake Jacob, NV 24380",Jeffreybury,6685913720,710,Chicken,41,2025-03-22,Catering Service,Jeffreybury,Non-Vegetarian,Lunch
973,Watson LLC,Supermarket,"29574 Scott Flats
Jamestown, ME 66124",New Larry,8591148922,308,Soup,11,2025-03-29,Supermarket,New Larry,Vegan,Snacks
976,"Robinson, Rodriguez and Reilly",Restaurant,"53064 Danny Centers Apt. 116
New Nicole, WY 40193",Davisview,317.522.3773x348,220,Pasta,18,2025-03-24,Restaurant,Davisview,Vegan,Snacks
977,Anderson and Sons,Restaurant,"1110 Martin Square Suite 965
West Anthony, VT 13086",South Jessicachester,759-596-1190x656,57,Chicken,23,2025-03-17,Restaurant,South Jessicachester,Vegan,Dinner
979,Gray PLC,Restaurant,"536 Joyce Locks Suite 818
East Catherine, DE 59565",West Hunter,209.149.0656x397,432,Dairy,34,2025-03-17,Restaurant,West Hunter,Non-Vegetarian,Breakfast
979,Gray PLC,Restaurant,"536 Joyce Locks Suite 818
East Catherine, DE 59565",West Hunter,209.149.0656x397,621,Soup,23,2025-03-21,Restaurant,West Hunter,Non-Vegetarian,Lunch
980,Baker Group,Restaurant,"82725 Walker Parkway
Karimouth, VA 07630",Port Melissa,808.838.1022x168,135,Rice,44,2025-03-23,Restaurant,Port Melissa,Vegan,Lunch
980,Baker Group,Restaurant,"82725 Walker Parkway
Karimouth, VA 07630",Port Melissa,808.838.1022x168,509,Dairy,18,2025-03-17,Restaurant,Port Melissa,Non-Vegetarian,Snacks
981,Glenn-York,Restaurant,"96371 Owens Mountains
North Daniellestad, WI 11685",West Stevenport,(063)458-3909x33019,598,Rice,19,2025-03-27,Restaurant,West Stevenport,Non-Vegetarian,Lunch
982,Martinez PLC,Grocery Store,"93509 Solomon Station
Sarahview, NH 55581",Westbury,944-129-2371x8219,125,Rice,21,2025-03-17,Grocery Store,Westbury,Vegan,Dinner
983,"Munoz, Stone and Wallace",Grocery Store,"739 Adams Alley
Vangborough, IN 50041",Herbertbury,(041)135-3095x826,930,Chicken,33,2025-03-18,Grocery Store,Herbertbury,Vegan,Lunch
983,"Munoz, Stone and Wallace",Grocery Store,"739 Adams Alley
Vangborough, IN 50041",Herbertbury,(041)135-3095x826,939,Rice,45,2025-03-18,Grocery Store,Herbertbury,Non-Vegetarian,Dinner
984,Gamble-Davis,Catering Service,"6516 Natalie Parkway Apt. 359
Port Angelicaville, OK 74292",South Edwardtown,298.868.0798x375,545,Pasta,23,2025-03-29,Catering Service,South Edwardtown,Vegetarian,Snacks
984,Gamble-Davis,Catering Service,"6516 Natalie Parkway Apt. 359
Port Angelicaville, OK 74292",South Edwardtown,298.868.0798x375,972,Vegetables,21,2025-03-23,Catering Service,South Edwardtown,Vegetarian,Dinner
985,Frey PLC,Restaurant,"4394 William Island
West Beth, OR 77721",Harrisonbury,(890)661-5455,380,Soup,26,2025-03-22,Restaurant,Harrisonbury,Non-Vegetarian,Snacks
986,"Wilson, Harris and Mayo",Supermarket,"075 Kim Vista Suite 910
South Natashaberg, WA 02431",Port David,+1-875-361-7836x21117,439,Fruits,41,2025-03-16,Supermarket,Port David,Vegan,Dinner
986,"Wilson, Harris and Mayo",Supermarket,"075 Kim Vista Suite 910
South Natashaberg, WA 02431",Port David,+1-875-361-7836x21117,754,Dairy,37,2025-03-30,Supermarket,Port David,Non-Vegetarian,Dinner
987,"Harris, Santos and Roberts",Supermarket,"6861 Steven Isle Apt. 138
South Blake, KS 26018",South Kevinhaven,001-664-346-8788,397,Salad,14,2025-03-21,Supermarket,South Kevinhaven,Non-Vegetarian,Breakfast
989,Williams-Aguirre,Grocery Store,"6861 Tiffany Junction Apt. 176
Farleyfurt, HI 39406",North Lauren,205-999-3497,196,Fish,27,2025-03-28,Grocery Store,North Lauren,Non-Vegetarian,Breakfast
989,Williams-Aguirre,Grocery Store,"6861 Tiffany Junction Apt. 176
Farleyfurt, HI 39406",North Lauren,205-999-3497,758,Rice,4,2025-03-26,Grocery Store,North Lauren,Non-Vegetarian,Dinner
990,Jones PLC,Catering Service,"2646 Hull Wall Apt. 985
Valenciamouth, TN 58725",Lake Latasha,+1-231-061-4929x4353,210,Fruits,17,2025-03-28,Catering Service,Lake Latasha,Vegetarian,Breakfast
993,Mckinney Ltd,Restaurant,"179 Fernandez Rapids
Campbellport, MA 31352",East Stephanie,225-959-2378,476,Fruits,2,2025-03-28,Restaurant,East Stephanie,Non-Vegetarian,Dinner
993,Mckinney Ltd,Restaurant,"179 Fernandez Rapids
Campbellport, MA 31352",East Stephanie,225-959-2378,611,Vegetables,40,2025-03-30,Restaurant,East Stephanie,Vegetarian,Snacks
993,Mckinney Ltd,Restaurant,"179 Fernandez Rapids
Campbellport, MA 31352",East Stephanie,225-959-2378,810,Bread,34,2025-03-16,Restaurant,East Stephanie,Vegan,Snacks
993,Mckinney Ltd,Restaurant,"179 Fernandez Rapids
Campbellport, MA 31352",East Stephanie,225-959-2378,824,Bread,12,2025-03-27,Restaurant,East Stephanie,Vegetarian,Dinner
995,Moore Group,Supermarket,"46915 Maynard Dam Suite 320
North Alyssa, CA 48762",Manningshire,889-093-8775x51762,445,Pasta,13,2025-03-18,Supermarket,Manningshire,Vegan,Lunch
995,Moore Group,Supermarket,"46915 Maynard Dam Suite 320
North Alyssa, CA 48762",Manningshire,889-093-8775x51762,694,Bread,50,2025-03-22,Supermarket,Manningshire,Vegetarian,Dinner
995,Moore Group,Supermarket,"46915 Maynard Dam Suite 320
North Alyssa, CA 48762",Manningshire,889-093-8775x51762,825,Salad,25,2025-03-25,Supermarket,Manningshire,Vegetarian,Breakfast
995,Moore Group,Supermarket,"46915 Maynard Dam Suite 320
North Alyssa, CA 48762",Manningshire,889-093-8775x51762,914,Chicken,18,2025-03-27,Supermarket,Manningshire,Vegan,Dinner
997,Garza-Williams,Catering Service,"08864 Figueroa Radial Suite 948
Jennaberg, AZ 21207",East Rossside,001-924-441-3963x746,130,Vegetables,47,2025-03-29,Catering Service,East Rossside,Vegan,Breakfast
998,Novak Group,Grocery Store,"934 Zachary Run
Melissamouth, WY 02729",Joshuastad,(903)642-1969x3300,109,Fruits,7,2025-03-24,Grocery Store,Joshuastad,Vegan,Dinner
999,Moody Ltd,Grocery Store,"17580 Ernest Hills
Lake Michaelmouth, OR 56416",Stevenchester,637.300.3664x4880,412,Chicken,10,2025-03-28,Grocery Store,Stevenchester,Non-Vegetarian,Snacks
999,Moody Ltd,Grocery Store,"17580 Ernest Hills
Lake Michaelmouth, OR 56416",Stevenchester,637.300.3664x4880,981,Dairy,47,2025-03-18,Grocery Store,Stevenchester,Vegan,Breakfast
